,0
23750,178
23751,1
23752,2
23753,4
23754,7
23755,10
23756,13
23757,14
23758,12
23759,12
23760,10
23761,9
23762,1
23763,178
23764,174
23765,174
23766,177
23767,179
23768,0
23769,0
23770,0
23771,176
23772,176
23773,176
23774,176
23775,176
23776,175
23777,173
23778,175
23779,175
23780,175
23781,175
23782,176
23783,176
23784,176
23785,177
23786,177
23787,177
23788,177
23789,177
23790,177
23791,176
23792,175
23793,175
23794,175
23795,176
23796,176
23797,176
23798,179
23799,1
23800,1
23801,0
23802,0
23803,178
23804,177
23805,176
23806,176
23807,177
23808,178
23809,179
23810,2
23811,2
23812,2
23813,4
23814,5
23815,6
23816,5
23817,3
23818,3
23819,4
23820,4
23821,4
23822,4
23823,4
23824,4
23825,4
23826,2
23827,0
23828,179
23829,177
23830,179
23831,177
23832,177
23833,177
23834,175
23835,175
23836,174
23837,174
23838,177
23839,178
23840,177
23841,0
23842,0
23843,0
23844,0
23845,0
23846,177
23847,176
23848,176
23849,177
23850,178
23851,178
23852,178
23853,177
23854,177
23855,177
23856,177
23857,177
23858,177
23859,177
23860,177
23861,1
23862,2
23863,2
23864,2
23865,0
23866,179
23867,177
23868,176
23869,176
23870,175
23871,176
23872,176
23873,174
23874,173
23875,173
23876,173
23877,172
23878,173
23879,172
23880,172
23881,172
23882,170
23883,170
23884,170
23885,171
23886,169
23887,169
23888,170
23889,169
23890,170
23891,169
23892,170
23893,171
23894,170
23895,170
23896,172
23897,176
23898,177
23899,177
23900,178
23901,178
23902,179
23903,1
23904,1
23905,0
23906,1
23907,2
23908,4
23909,7
23910,9
23911,11
23912,11
23913,9
23914,8
23915,8
23916,8
23917,1
23918,177
23919,174
23920,174
23921,175
23922,177
23923,178
23924,178
23925,178
23926,177
23927,176
23928,176
23929,176
23930,176
23931,176
23932,176
23933,175
23934,175
23935,175
23936,175
23937,176
23938,177
23939,177
23940,177
23941,178
23942,178
23943,178
23944,178
23945,177
23946,176
23947,175
23948,175
23949,175
23950,176
23951,176
23952,176
23953,2
23954,2
23955,1
23956,0
23957,0
23958,178
23959,177
23960,176
23961,176
23962,175
23963,176
23964,179
23965,2
23966,2
23967,3
23968,4
23969,5
23970,5
23971,5
23972,4
23973,5
23974,5
23975,5
23976,5
23977,5
23978,5
23979,5
23980,4
23981,2
23982,1
23983,179
23984,177
23985,179
23986,177
23987,177
23988,177
23989,175
23990,175
23991,174
23992,176
23993,177
23994,178
23995,178
23996,178
23997,178
23998,177
23999,177
24000,177
24001,177
24002,176
24003,177
24004,177
24005,177
24006,177
24007,177
24008,177
24009,177
24010,177
24011,177
24012,177
24013,177
24014,177
24015,177
24016,178
24017,2
24018,2
24019,2
24020,2
24021,0
24022,178
24023,176
24024,176
24025,176
24026,178
24027,176
24028,176
24029,176
24030,175
24031,174
24032,173
24033,173
24034,173
24035,172
24036,170
24037,170
24038,171
24039,171
24040,171
24041,169
24042,169
24043,170
24044,170
24045,169
24046,170
24047,171
24048,172
24049,172
24050,172
24051,173
24052,178
24053,177
24054,177
24055,178
24056,179
24057,179
24058,1
24059,1
24060,1
24061,1
24062,3
24063,4
24064,7
24065,9
24066,11
24067,12
24068,9
24069,8
24070,8
24071,8
24072,1
24073,177
24074,174
24075,173
24076,176
24077,177
24078,177
24079,177
24080,177
24081,178
24082,178
24083,178
24084,177
24085,177
24086,177
24087,177
24088,176
24089,175
24090,177
24091,177
24092,177
24093,177
24094,178
24095,179
24096,179
24097,179
24098,178
24099,178
24100,176
24101,175
24102,176
24103,175
24104,175
24105,176
24106,176
24107,176
24108,3
24109,3
24110,1
24111,0
24112,0
24113,179
24114,178
24115,177
24116,175
24117,177
24118,178
24119,179
24120,2
24121,3
24122,3
24123,4
24124,5
24125,5
24126,4
24127,4
24128,6
24129,6
24130,6
24131,6
24132,5
24133,5
24134,5
24135,4
24136,2
24137,1
24138,178
24139,177
24140,179
24141,179
24142,178
24143,177
24144,176
24145,176
24146,177
24147,177
24148,177
24149,178
24150,178
24151,178
24152,179
24153,177
24154,177
24155,177
24156,177
24157,176
24158,177
24159,177
24160,177
24161,177
24162,177
24163,177
24164,177
24165,177
24166,178
24167,178
24168,177
24169,177
24170,176
24171,177
24172,2
24173,2
24174,1
24175,1
24176,0
24177,178
24178,176
24179,176
24180,176
24181,177
24182,177
24183,177
24184,176
24185,173
24186,172
24187,173
24188,173
24189,173
24190,173
24191,171
24192,170
24193,171
24194,171
24195,171
24196,171
24197,171
24198,170
24199,169
24200,170
24201,171
24202,171
24203,172
24204,172
24205,172
24206,173
24207,178
24208,177
24209,178
24210,179
24211,179
24212,0
24213,1
24214,1
24215,1
24216,1
24217,2
24218,4
24219,7
24220,9
24221,10
24222,12
24223,9
24224,8
24225,8
24226,8
24227,1
24228,179
24229,175
24230,175
24231,177
24232,178
24233,178
24234,178
24235,178
24236,178
24237,178
24238,0
24239,1
24240,177
24241,176
24242,176
24243,175
24244,175
24245,177
24246,178
24247,178
24248,178
24249,0
24250,0
24251,1
24252,1
24253,1
24254,0
24255,178
24256,177
24257,176
24258,174
24259,174
24260,177
24261,177
24262,177
24263,4
24264,4
24265,3
24266,1
24267,1
24268,179
24269,178
24270,177
24271,177
24272,177
24273,179
24274,1
24275,2
24276,4
24277,4
24278,4
24279,3
24280,3
24281,3
24282,3
24283,5
24284,5
24285,6
24286,6
24287,5
24288,5
24289,5
24290,4
24291,2
24292,1
24293,178
24294,177
24295,179
24296,179
24297,179
24298,179
24299,178
24300,178
24301,178
24302,178
24303,177
24304,177
24305,178
24306,178
24307,179
24308,177
24309,177
24310,177
24311,177
24312,176
24313,177
24314,177
24315,177
24316,177
24317,177
24318,177
24319,177
24320,178
24321,179
24322,179
24323,179
24324,177
24325,176
24326,178
24327,0
24328,0
24329,179
24330,179
24331,178
24332,178
24333,177
24334,177
24335,177
24336,177
24337,177
24338,177
24339,176
24340,173
24341,173
24342,172
24343,172
24344,172
24345,172
24346,172
24347,171
24348,171
24349,171
24350,172
24351,171
24352,174
24353,171
24354,171
24355,171
24356,171
24357,172
24358,172
24359,172
24360,172
24361,173
24362,177
24363,177
24364,178
24365,0
24366,0
24367,0
24368,1
24369,1
24370,1
24371,1
24372,3
24373,5
24374,6
24375,8
24376,10
24377,10
24378,8
24379,7
24380,7
24381,7
24382,1
24383,179
24384,179
24385,0
24386,1
24387,2
24388,1
24389,1
24390,1
24391,1
24392,1
24393,2
24394,179
24395,178
24396,177
24397,176
24398,175
24399,175
24400,177
24401,178
24402,178
24403,179
24404,1
24405,2
24406,1
24407,1
24408,1
24409,0
24410,178
24411,177
24412,176
24413,175
24414,177
24415,179
24416,179
24417,0
24418,5
24419,5
24420,3
24421,1
24422,1
24423,0
24424,179
24425,178
24426,178
24427,179
24428,1
24429,2
24430,3
24431,6
24432,6
24433,5
24434,2
24435,2
24436,2
24437,2
24438,4
24439,4
24440,6
24441,6
24442,5
24443,5
24444,5
24445,3
24446,2
24447,1
24448,178
24449,177
24450,179
24451,1
24452,1
24453,1
24454,0
24455,179
24456,179
24457,178
24458,177
24459,177
24460,178
24461,178
24462,178
24463,176
24464,176
24465,176
24466,176
24467,176
24468,177
24469,177
24470,178
24471,178
24472,0
24473,0
24474,0
24475,1
24476,2
24477,2
24478,1
24479,179
24480,177
24481,178
24482,179
24483,179
24484,179
24485,179
24486,179
24487,179
24488,177
24489,177
24490,177
24491,177
24492,177
24493,177
24494,176
24495,175
24496,173
24497,173
24498,173
24499,173
24500,173
24501,172
24502,171
24503,171
24504,171
24505,172
24506,171
24507,174
24508,174
24509,174
24510,174
24511,174
24512,174
24513,174
24514,173
24515,173
24516,174
24517,176
24518,177
24519,178
24520,0
24521,1
24522,1
24523,2
24524,3
24525,3
24526,3
24527,4
24528,4
24529,6
24530,7
24531,9
24532,9
24533,9
24534,7
24535,7
24536,4
24537,1
24538,0
24539,0
24540,0
24541,1
24542,3
24543,3
24544,4
24545,4
24546,4
24547,4
24548,2
24549,179
24550,178
24551,177
24552,176
24553,175
24554,175
24555,177
24556,178
24557,178
24558,179
24559,1
24560,2
24561,1
24562,1
24563,1
24564,0
24565,179
24566,177
24567,176
24568,176
24569,177
24570,178
24571,179
24572,0
24573,5
24574,5
24575,3
24576,1
24577,1
24578,1
24579,179
24580,178
24581,0
24582,1
24583,1
24584,2
24585,5
24586,5
24587,6
24588,5
24589,2
24590,1
24591,1
24592,2
24593,4
24594,4
24595,5
24596,5
24597,5
24598,3
24599,3
24600,2
24601,2
24602,1
24603,178
24604,177
24605,1
24606,3
24607,2
24608,1
24609,1
24610,0
24611,179
24612,179
24613,178
24614,178
24615,178
24616,178
24617,178
24618,177
24619,177
24620,177
24621,177
24622,177
24623,178
24624,177
24625,178
24626,178
24627,0
24628,1
24629,2
24630,3
24631,5
24632,4
24633,4
24634,0
24635,179
24636,179
24637,179
24638,179
24639,179
24640,179
24641,179
24642,179
24643,177
24644,177
24645,177
24646,177
24647,177
24648,177
24649,176
24650,175
24651,175
24652,175
24653,174
24654,175
24655,174
24656,172
24657,171
24658,171
24659,172
24660,172
24661,172
24662,174
24663,174
24664,175
24665,175
24666,175
24667,175
24668,174
24669,174
24670,175
24671,175
24672,175
24673,177
24674,178
24675,1
24676,3
24677,3
24678,3
24679,4
24680,4
24681,4
24682,4
24683,4
24684,4
24685,4
24686,6
24687,7
24688,6
24689,5
24690,5
24691,4
24692,3
24693,2
24694,2
24695,2
24696,2
24697,4
24698,4
24699,4
24700,4
24701,4
24702,5
24703,2
24704,179
24705,178
24706,177
24707,177
24708,176
24709,175
24710,178
24711,179
24712,179
24713,179
24714,1
24715,2
24716,1
24717,1
24718,1
24719,179
24720,177
24721,177
24722,177
24723,176
24724,176
24725,177
24726,178
24727,0
24728,5
24729,5
24730,4
24731,2
24732,2
24733,2
24734,0
24735,179
24736,1
24737,2
24738,2
24739,4
24740,6
24741,6
24742,6
24743,6
24744,2
24745,0
24746,0
24747,1
24748,2
24749,2
24750,4
24751,4
24752,4
24753,2
24754,2
24755,1
24756,1
24757,1
24758,179
24759,178
24760,2
24761,3
24762,2
24763,2
24764,2
24765,2
24766,1
24767,1
24768,1
24769,0
24770,0
24771,0
24772,179
24773,178
24774,179
24775,179
24776,177
24777,177
24778,179
24779,178
24780,179
24781,179
24782,1
24783,2
24784,3
24785,4
24786,6
24787,5
24788,4
24789,1
24790,179
24791,179
24792,179
24793,179
24794,179
24795,179
24796,179
24797,179
24798,178
24799,178
24800,178
24801,177
24802,177
24803,177
24804,176
24805,175
24806,175
24807,175
24808,175
24809,175
24810,175
24811,172
24812,172
24813,172
24814,173
24815,174
24816,176
24817,176
24818,176
24819,176
24820,176
24821,176
24822,176
24823,175
24824,176
24825,176
24826,176
24827,177
24828,177
24829,177
24830,0
24831,2
24832,2
24833,2
24834,3
24835,3
24836,3
24837,3
24838,3
24839,3
24840,3
24841,4
24842,6
24843,6
24844,4
24845,3
24846,2
24847,1
24848,2
24849,2
24850,2
24851,3
24852,4
24853,4
24854,4
24855,4
24856,4
24857,5
24858,2
24859,179
24860,178
24861,176
24862,176
24863,177
24864,176
24865,178
24866,0
24867,0
24868,0
24869,1
24870,2
24871,1
24872,1
24873,1
24874,179
24875,177
24876,177
24877,177
24878,177
24879,176
24880,176
24881,177
24882,0
24883,5
24884,5
24885,4
24886,2
24887,2
24888,2
24889,0
24890,179
24891,3
24892,3
24893,4
24894,5
24895,6
24896,7
24897,7
24898,7
24899,2
24900,179
24901,179
24902,0
24903,2
24904,2
24905,4
24906,4
24907,3
24908,2
24909,2
24910,2
24911,2
24912,2
24913,0
24914,1
24915,2
24916,3
24917,3
24918,2
24919,3
24920,2
24921,2
24922,1
24923,1
24924,0
24925,1
24926,0
24927,179
24928,178
24929,178
24930,179
24931,179
24932,179
24933,179
24934,179
24935,179
24936,179
24937,1
24938,2
24939,3
24940,5
24941,6
24942,6
24943,4
24944,2
24945,0
24946,179
24947,179
24948,179
24949,179
24950,179
24951,179
24952,179
24953,178
24954,178
24955,177
24956,176
24957,176
24958,176
24959,176
24960,175
24961,175
24962,175
24963,175
24964,175
24965,175
24966,173
24967,172
24968,172
24969,173
24970,174
24971,178
24972,178
24973,1
24974,1
24975,1
24976,1
24977,1
24978,179
24979,178
24980,178
24981,177
24982,176
24983,176
24984,177
24985,179
24986,1
24987,2
24988,3
24989,2
24990,2
24991,2
24992,2
24993,2
24994,3
24995,3
24996,3
24997,3
24998,6
24999,3
25000,3
25001,2
25002,1
25003,2
25004,2
25005,2
25006,2
25007,3
25008,4
25009,4
25010,4
25011,4
25012,5
25013,2
25014,178
25015,178
25016,176
25017,176
25018,177
25019,177
25020,179
25021,1
25022,1
25023,1
25024,1
25025,2
25026,1
25027,179
25028,179
25029,178
25030,176
25031,176
25032,176
25033,176
25034,176
25035,176
25036,177
25037,0
25038,6
25039,6
25040,4
25041,3
25042,3
25043,3
25044,1
25045,0
25046,3
25047,4
25048,5
25049,5
25050,5
25051,6
25052,7
25053,7
25054,2
25055,179
25056,179
25057,0
25058,2
25059,2
25060,2
25061,3
25062,2
25063,2
25064,2
25065,2
25066,2
25067,2
25068,0
25069,3
25070,1
25071,3
25072,4
25073,3
25074,3
25075,3
25076,2
25077,2
25078,1
25079,1
25080,1
25081,0
25082,0
25083,0
25084,0
25085,0
25086,0
25087,0
25088,179
25089,179
25090,179
25091,179
25092,1
25093,2
25094,3
25095,7
25096,7
25097,6
25098,5
25099,2
25100,0
25101,179
25102,179
25103,179
25104,179
25105,179
25106,179
25107,179
25108,178
25109,178
25110,179
25111,176
25112,176
25113,176
25114,176
25115,176
25116,176
25117,175
25118,175
25119,178
25120,178
25121,175
25122,173
25123,173
25124,174
25125,178
25126,178
25127,179
25128,179
25129,179
25130,179
25131,179
25132,179
25133,178
25134,178
25135,177
25136,178
25137,177
25138,177
25139,177
25140,178
25141,0
25142,1
25143,2
25144,1
25145,1
25146,1
25147,1
25148,2
25149,3
25150,3
25151,3
25152,2
25153,2
25154,0
25155,2
25156,1
25157,1
25158,1
25159,1
25160,1
25161,3
25162,3
25163,3
25164,3
25165,3
25166,3
25167,3
25168,0
25169,178
25170,177
25171,176
25172,176
25173,176
25174,178
25175,1
25176,1
25177,1
25178,1
25179,0
25180,0
25181,0
25182,0
25183,179
25184,179
25185,177
25186,177
25187,177
25188,177
25189,176
25190,177
25191,177
25192,0
25193,6
25194,6
25195,4
25196,4
25197,4
25198,4
25199,2
25200,2
25201,4
25202,5
25203,5
25204,5
25205,5
25206,5
25207,5
25208,5
25209,2
25210,0
25211,0
25212,2
25213,3
25214,3
25215,2
25216,2
25217,2
25218,2
25219,2
25220,2
25221,2
25222,2
25223,2
25224,2
25225,3
25226,3
25227,3
25228,3
25229,3
25230,2
25231,2
25232,2
25233,2
25234,1
25235,1
25236,0
25237,2
25238,2
25239,2
25240,1
25241,1
25242,1
25243,1
25244,179
25245,0
25246,0
25247,2
25248,3
25249,4
25250,7
25251,6
25252,5
25253,5
25254,2
25255,0
25256,179
25257,179
25258,178
25259,178
25260,178
25261,178
25262,178
25263,178
25264,179
25265,0
25266,175
25267,175
25268,175
25269,175
25270,176
25271,176
25272,176
25273,176
25274,178
25275,178
25276,175
25277,173
25278,175
25279,174
25280,178
25281,179
25282,179
25283,179
25284,179
25285,179
25286,178
25287,178
25288,178
25289,179
25290,177
25291,177
25292,177
25293,177
25294,177
25295,177
25296,179
25297,179
25298,1
25299,0
25300,0
25301,0
25302,1
25303,2
25304,2
25305,2
25306,2
25307,2
25308,1
25309,0
25310,3
25311,3
25312,2
25313,1
25314,179
25315,179
25316,2
25317,2
25318,2
25319,2
25320,2
25321,2
25322,2
25323,0
25324,176
25325,175
25326,175
25327,175
25328,176
25329,177
25330,179
25331,0
25332,1
25333,1
25334,0
25335,0
25336,0
25337,179
25338,179
25339,0
25340,178
25341,178
25342,178
25343,178
25344,176
25345,177
25346,177
25347,0
25348,5
25349,5
25350,5
25351,5
25352,5
25353,4
25354,4
25355,4
25356,4
25357,4
25358,5
25359,5
25360,5
25361,5
25362,5
25363,5
25364,4
25365,2
25366,2
25367,2
25368,3
25369,3
25370,2
25371,2
25372,3
25373,3
25374,3
25375,3
25376,3
25377,3
25378,5
25379,3
25380,3
25381,2
25382,2
25383,2
25384,2
25385,1
25386,1
25387,1
25388,1
25389,0
25390,0
25391,2
25392,3
25393,3
25394,2
25395,2
25396,2
25397,2
25398,1
25399,179
25400,0
25401,0
25402,1
25403,2
25404,4
25405,7
25406,6
25407,5
25408,4
25409,3
25410,1
25411,0
25412,179
25413,178
25414,179
25415,179
25416,179
25417,179
25418,179
25419,179
25420,0
25421,175
25422,175
25423,175
25424,175
25425,176
25426,176
25427,176
25428,176
25429,176
25430,176
25431,174
25432,174
25433,175
25434,177
25435,0
25436,178
25437,179
25438,179
25439,179
25440,179
25441,179
25442,179
25443,178
25444,179
25445,177
25446,177
25447,177
25448,177
25449,177
25450,177
25451,179
25452,179
25453,1
25454,0
25455,0
25456,0
25457,1
25458,1
25459,1
25460,0
25461,0
25462,0
25463,0
25464,179
25465,0
25466,0
25467,0
25468,179
25469,177
25470,177
25471,179
25472,1
25473,2
25474,2
25475,2
25476,1
25477,0
25478,178
25479,175
25480,175
25481,175
25482,175
25483,176
25484,177
25485,179
25486,179
25487,0
25488,0
25489,0
25490,0
25491,179
25492,179
25493,1
25494,0
25495,178
25496,178
25497,178
25498,178
25499,176
25500,177
25501,177
25502,0
25503,3
25504,3
25505,3
25506,3
25507,5
25508,5
25509,5
25510,5
25511,5
25512,5
25513,5
25514,5
25515,5
25516,5
25517,5
25518,5
25519,4
25520,5
25521,5
25522,5
25523,3
25524,3
25525,2
25526,2
25527,3
25528,4
25529,4
25530,4
25531,4
25532,6
25533,7
25534,6
25535,2
25536,2
25537,1
25538,1
25539,0
25540,0
25541,0
25542,0
25543,0
25544,1
25545,2
25546,3
25547,3
25548,3
25549,2
25550,2
25551,3
25552,4
25553,3
25554,0
25555,0
25556,0
25557,1
25558,1
25559,2
25560,5
25561,4
25562,4
25563,4
25564,3
25565,1
25566,0
25567,178
25568,177
25569,178
25570,178
25571,178
25572,178
25573,179
25574,179
25575,1
25576,175
25577,175
25578,175
25579,175
25580,175
25581,176
25582,176
25583,176
25584,176
25585,176
25586,174
25587,175
25588,176
25589,177
25590,176
25591,177
25592,177
25593,177
25594,177
25595,178
25596,179
25597,178
25598,178
25599,179
25600,179
25601,177
25602,177
25603,177
25604,177
25605,177
25606,179
25607,179
25608,0
25609,0
25610,179
25611,179
25612,0
25613,179
25614,179
25615,178
25616,178
25617,178
25618,179
25619,179
25620,179
25621,179
25622,179
25623,178
25624,176
25625,176
25626,177
25627,178
25628,0
25629,0
25630,0
25631,179
25632,178
25633,176
25634,175
25635,174
25636,175
25637,175
25638,177
25639,177
25640,179
25641,179
25642,0
25643,0
25644,1
25645,1
25646,1
25647,1
25648,2
25649,1
25650,179
25651,179
25652,179
25653,178
25654,176
25655,177
25656,178
25657,2
25658,3
25659,3
25660,3
25661,3
25662,5
25663,4
25664,5
25665,5
25666,5
25667,5
25668,5
25669,5
25670,5
25671,5
25672,5
25673,5
25674,5
25675,6
25676,7
25677,6
25678,5
25679,3
25680,2
25681,2
25682,3
25683,4
25684,4
25685,4
25686,4
25687,6
25688,10
25689,9
25690,3
25691,1
25692,0
25693,0
25694,0
25695,0
25696,0
25697,0
25698,0
25699,2
25700,3
25701,3
25702,3
25703,3
25704,2
25705,2
25706,4
25707,5
25708,4
25709,2
25710,179
25711,0
25712,178
25713,179
25714,0
25715,3
25716,3
25717,2
25718,2
25719,2
25720,0
25721,179
25722,176
25723,177
25724,177
25725,179
25726,179
25727,179
25728,0
25729,1
25730,2
25731,175
25732,175
25733,175
25734,175
25735,176
25736,176
25737,176
25738,176
25739,174
25740,174
25741,175
25742,174
25743,177
25744,171
25745,175
25746,176
25747,176
25748,176
25749,178
25750,178
25751,178
25752,178
25753,178
25754,179
25755,179
25756,179
25757,178
25758,178
25759,177
25760,177
25761,178
25762,179
25763,0
25764,179
25765,179
25766,179
25767,179
25768,178
25769,177
25770,176
25771,176
25772,176
25773,178
25774,177
25775,179
25776,179
25777,179
25778,178
25779,176
25780,176
25781,175
25782,177
25783,178
25784,179
25785,179
25786,178
25787,176
25788,174
25789,173
25790,173
25791,174
25792,175
25793,176
25794,177
25795,178
25796,178
25797,2
25798,3
25799,2
25800,2
25801,2
25802,2
25803,2
25804,1
25805,0
25806,0
25807,0
25808,179
25809,177
25810,178
25811,178
25812,1
25813,2
25814,2
25815,2
25816,2
25817,4
25818,4
25819,4
25820,4
25821,4
25822,4
25823,4
25824,4
25825,4
25826,4
25827,3
25828,4
25829,5
25830,7
25831,7
25832,7
25833,6
25834,2
25835,0
25836,0
25837,3
25838,4
25839,4
25840,4
25841,5
25842,6
25843,10
25844,10
25845,4
25846,1
25847,179
25848,179
25849,179
25850,178
25851,178
25852,179
25853,0
25854,3
25855,3
25856,3
25857,3
25858,3
25859,2
25860,2
25861,5
25862,6
25863,5
25864,2
25865,0
25866,179
25867,178
25868,179
25869,0
25870,2
25871,2
25872,1
25873,0
25874,0
25875,179
25876,178
25877,176
25878,176
25879,177
25880,178
25881,178
25882,178
25883,0
25884,1
25885,0
25886,176
25887,176
25888,176
25889,176
25890,176
25891,177
25892,178
25893,2
25894,2
25895,2
25896,1
25897,176
25898,173
25899,172
25900,175
25901,176
25902,176
25903,176
25904,178
25905,178
25906,178
25907,178
25908,177
25909,179
25910,179
25911,178
25912,178
25913,178
25914,178
25915,176
25916,177
25917,177
25918,179
25919,179
25920,0
25921,178
25922,178
25923,177
25924,176
25925,175
25926,175
25927,176
25928,178
25929,177
25930,179
25931,179
25932,179
25933,178
25934,175
25935,174
25936,174
25937,174
25938,176
25939,178
25940,178
25941,178
25942,175
25943,174
25944,174
25945,173
25946,174
25947,175
25948,176
25949,177
25950,178
25951,179
25952,2
25953,3
25954,2
25955,2
25956,2
25957,2
25958,2
25959,1
25960,0
25961,0
25962,0
25963,179
25964,178
25965,179
25966,179
25967,1
25968,2
25969,2
25970,2
25971,4
25972,4
25973,4
25974,3
25975,4
25976,4
25977,4
25978,4
25979,4
25980,4
25981,4
25982,2
25983,3
25984,5
25985,7
25986,8
25987,8
25988,7
25989,3
25990,0
25991,179
25992,4
25993,6
25994,6
25995,6
25996,6
25997,6
25998,10
25999,10
26000,4
26001,1
26002,178
26003,178
26004,178
26005,177
26006,178
26007,179
26008,0
26009,3
26010,3
26011,3
26012,3
26013,3
26014,3
26015,3
26016,5
26017,5
26018,4
26019,2
26020,0
26021,178
26022,178
26023,0
26024,0
26025,2
26026,2
26027,1
26028,0
26029,0
26030,179
26031,177
26032,176
26033,176
26034,177
26035,178
26036,178
26037,178
26038,0
26039,0
26040,179
26041,176
26042,176
26043,176
26044,176
26045,177
26046,178
26047,178
26048,2
26049,2
26050,6
26051,178
26052,0
26053,176
26054,177
26055,177
26056,177
26057,175
26058,176
26059,178
26060,178
26061,177
26062,178
26063,177
26064,178
26065,178
26066,178
26067,178
26068,178
26069,178
26070,176
26071,177
26072,177
26073,179
26074,179
26075,0
26076,0
26077,178
26078,178
26079,176
26080,175
26081,175
26082,179
26083,179
26084,178
26085,0
26086,0
26087,179
26088,177
26089,175
26090,174
26091,173
26092,173
26093,175
26094,176
26095,176
26096,176
26097,174
26098,174
26099,173
26100,174
26101,174
26102,176
26103,176
26104,177
26105,178
26106,0
26107,2
26108,3
26109,2
26110,1
26111,1
26112,1
26113,1
26114,1
26115,0
26116,0
26117,0
26118,179
26119,179
26120,0
26121,0
26122,2
26123,2
26124,1
26125,1
26126,2
26127,2
26128,3
26129,3
26130,3
26131,3
26132,3
26133,3
26134,3
26135,3
26136,2
26137,1
26138,2
26139,6
26140,7
26141,8
26142,8
26143,7
26144,6
26145,0
26146,1
26147,5
26148,7
26149,7
26150,7
26151,7
26152,8
26153,11
26154,10
26155,4
26156,3
26157,1
26158,179
26159,179
26160,177
26161,178
26162,179
26163,0
26164,6
26165,4
26166,4
26167,4
26168,4
26169,3
26170,3
26171,6
26172,6
26173,4
26174,2
26175,1
26176,179
26177,179
26178,0
26179,0
26180,1
26181,1
26182,0
26183,179
26184,179
26185,178
26186,176
26187,175
26188,175
26189,177
26190,178
26191,178
26192,178
26193,178
26194,178
26195,178
26196,0
26197,0
26198,0
26199,179
26200,179
26201,179
26202,179
26203,3
26204,2
26205,3
26206,12
26207,168
26208,173
26209,175
26210,175
26211,175
26212,175
26213,175
26214,175
26215,175
26216,175
26217,177
26218,176
26219,178
26220,178
26221,178
26222,178
26223,178
26224,178
26225,176
26226,177
26227,177
26228,179
26229,179
26230,1
26231,0
26232,178
26233,178
26234,178
26235,177
26236,177
26237,179
26238,178
26239,178
26240,0
26241,178
26242,175
26243,174
26244,173
26245,173
26246,171
26247,172
26248,175
26249,176
26250,176
26251,178
26252,176
26253,176
26254,176
26255,176
26256,176
26257,176
26258,176
26259,178
26260,178
26261,0
26262,2
26263,3
26264,2
26265,1
26266,1
26267,1
26268,1
26269,1
26270,2
26271,2
26272,2
26273,2
26274,2
26275,2
26276,4
26277,4
26278,3
26279,2
26280,1
26281,1
26282,1
26283,2
26284,2
26285,2
26286,2
26287,2
26288,0
26289,178
26290,178
26291,179
26292,179
26293,2
26294,6
26295,6
26296,8
26297,8
26298,8
26299,6
26300,2
26301,2
26302,8
26303,10
26304,11
26305,11
26306,11
26307,10
26308,11
26309,10
26310,4
26311,3
26312,3
26313,1
26314,179
26315,177
26316,178
26317,179
26318,4
26319,9
26320,5
26321,4
26322,4
26323,4
26324,4
26325,4
26326,6
26327,6
26328,4
26329,3
26330,2
26331,0
26332,179
26333,0
26334,179
26335,179
26336,179
26337,179
26338,178
26339,178
26340,177
26341,177
26342,175
26343,175
26344,177
26345,177
26346,176
26347,175
26348,176
26349,176
26350,175
26351,0
26352,0
26353,1
26354,179
26355,179
26356,178
26357,176
26358,176
26359,0
26360,12
26361,13
26362,177
26363,178
26364,178
26365,178
26366,175
26367,174
26368,174
26369,174
26370,174
26371,174
26372,174
26373,176
26374,178
26375,178
26376,178
26377,178
26378,178
26379,178
26380,176
26381,177
26382,177
26383,179
26384,179
26385,1
26386,179
26387,179
26388,178
26389,178
26390,177
26391,177
26392,179
26393,178
26394,178
26395,0
26396,178
26397,174
26398,174
26399,173
26400,172
26401,171
26402,172
26403,173
26404,176
26405,176
26406,178
26407,176
26408,176
26409,176
26410,175
26411,176
26412,176
26413,176
26414,178
26415,178
26416,0
26417,3
26418,4
26419,2
26420,1
26421,1
26422,1
26423,1
26424,0
26425,1
26426,2
26427,2
26428,3
26429,3
26430,5
26431,5
26432,4
26433,1
26434,0
26435,179
26436,178
26437,178
26438,0
26439,0
26440,0
26441,0
26442,1
26443,179
26444,178
26445,178
26446,178
26447,177
26448,0
26449,4
26450,6
26451,7
26452,8
26453,8
26454,6
26455,3
26456,2
26457,12
26458,13
26459,14
26460,14
26461,12
26462,12
26463,11
26464,9
26465,5
26466,3
26467,3
26468,2
26469,179
26470,177
26471,176
26472,179
26473,6
26474,10
26475,6
26476,4
26477,4
26478,4
26479,4
26480,4
26481,6
26482,6
26483,4
26484,4
26485,2
26486,0
26487,179
26488,0
26489,179
26490,178
26491,178
26492,178
26493,178
26494,178
26495,177
26496,177
26497,175
26498,175
26499,177
26500,176
26501,175
26502,174
26503,175
26504,175
26505,175
26506,0
26507,1
26508,2
26509,179
26510,179
26511,178
26512,175
26513,175
26514,0
26515,18
26516,173
26517,177
26518,177
26519,177
26520,177
26521,174
26522,174
26523,173
26524,173
26525,173
26526,173
26527,174
26528,175
26529,178
26530,178
26531,178
26532,178
26533,178
26534,178
26535,176
26536,176
26537,177
26538,178
26539,179
26540,179
26541,179
26542,179
26543,178
26544,178
26545,178
26546,178
26547,0
26548,0
